year,member_id,MBR_NAME,party,topic_name,classification,topic_vote_events,yes_votes,no_votes,directional_topic_votes,yes_pct,no_pct,stance
2025,H0350,Ellen H. Campbell,R,Budget and Appropriations,Derived from LIS bill description,73,23,50,73,31.506849315068493,68.4931506849315,NO
2025,H0073,"Robert D. Orrock, Sr.",R,Budget and Appropriations,Derived from LIS bill description,72,22,48,70,31.428571428571427,68.57142857142857,NO
2025,H0337,A.C. Cordoza,R,Budget and Appropriations,Derived from LIS bill description,71,22,48,70,31.428571428571427,68.57142857142857,NO
2025,H0347,"H. Otto Wachsmann, Jr.",R,Budget and Appropriations,Derived from LIS bill description,71,22,48,70,31.428571428571427,68.57142857142857,NO
2025,H0231,Tony O. Wilt,R,Budget and Appropriations,Derived from LIS bill description,71,22,49,71,30.985915492957744,69.01408450704226,NO
2025,H0373,Ian T. Lovejoy,R,Budget and Appropriations,Derived from LIS bill description,71,22,49,71,30.985915492957744,69.01408450704226,NO
2025,H0379,David Owen,R,Budget and Appropriations,Derived from LIS bill description,71,22,49,71,30.985915492957744,69.01408450704226,NO
2025,H0238,M. Keith Hodges,R,Budget and Appropriations,Derived from LIS bill description,72,22,50,72,30.555555555555557,69.44444444444444,NO
2025,H0357,Will Davis,R,Budget and Appropriations,Derived from LIS bill description,72,22,50,72,30.555555555555557,69.44444444444444,NO
2025,H0369,Hillary Pugh Kent,R,Budget and Appropriations,Derived from LIS bill description,72,22,50,72,30.555555555555557,69.44444444444444,NO
2025,H0242,Israel D. O'Quinn,R,Budget and Appropriations,Derived from LIS bill description,71,21,49,70,30.0,70.0,NO
2025,H0308,Joseph P. McNamara,R,Budget and Appropriations,Derived from LIS bill description,72,21,49,70,30.0,70.0,NO
2025,H0325,Wendell S. Walker,R,Budget and Appropriations,Derived from LIS bill description,72,21,50,71,29.577464788732392,70.4225352112676,NO
2025,H0346,Kim A. Taylor,R,Budget and Appropriations,Derived from LIS bill description,71,21,50,71,29.577464788732392,70.4225352112676,NO
2025,H0333,Jason S. Ballard,R,Budget and Appropriations,Derived from LIS bill description,71,20,50,70,28.57142857142857,71.42857142857143,NO
2025,H0321,Chris S. Runion,R,Budget and Appropriations,Derived from LIS bill description,72,20,51,71,28.169014084507044,71.83098591549296,NO
2025,H0352,"Jonathan ""Jed"" Arnold",R,Budget and Appropriations,Derived from LIS bill description,71,20,51,71,28.169014084507044,71.83098591549296,NO
2025,H0363,W. Chad Green,R,Budget and Appropriations,Derived from LIS bill description,71,20,51,71,28.169014084507044,71.83098591549296,NO
2025,H0384,Eric Phillips,R,Budget and Appropriations,Derived from LIS bill description,71,19,49,68,27.941176470588236,72.05882352941177,NO
2025,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Budget and Appropriations,Derived from LIS bill description,72,20,52,72,27.77777777777778,72.22222222222221,NO
2025,H0359,N. Baxter Ennis,R,Budget and Appropriations,Derived from LIS bill description,71,19,51,70,27.142857142857142,72.85714285714285,NO
2025,H0313,Amanda E. Batten,R,Budget and Appropriations,Derived from LIS bill description,71,19,52,71,26.76056338028169,73.23943661971832,NO
2025,H0335,Mike A. Cherry,R,Budget and Appropriations,Derived from LIS bill description,71,19,52,71,26.76056338028169,73.23943661971832,NO
2025,H0358,"Mark L. Earley, Jr.",R,Budget and Appropriations,Derived from LIS bill description,71,19,52,71,26.76056338028169,73.23943661971832,NO
2025,H0376,Paul V. Milde,R,Budget and Appropriations,Derived from LIS bill description,71,17,53,70,24.285714285714285,75.71428571428571,NO
2025,H0247,Michael J. Webert,R,Budget and Appropriations,Derived from LIS bill description,71,17,54,71,23.943661971830984,76.05633802816901,NO
2025,H0362,"Thomas A. Garrett, Jr.",R,Budget and Appropriations,Derived from LIS bill description,72,17,54,71,23.943661971830984,76.05633802816901,NO
2025,H0367,Geary Higgins,R,Budget and Appropriations,Derived from LIS bill description,72,17,55,72,23.61111111111111,76.38888888888889,NO
2025,H0136,"Thomas C. Wright, Jr.",R,Budget and Appropriations,Derived from LIS bill description,71,16,54,70,22.857142857142858,77.14285714285715,NO
2025,H0262,"James A. ""Jay"" Leftwich",R,Budget and Appropriations,Derived from LIS bill description,71,16,54,70,22.857142857142858,77.14285714285715,NO
2025,H0364,Timothy P. Griffin,R,Budget and Appropriations,Derived from LIS bill description,71,16,54,70,22.857142857142858,77.14285714285715,NO
2025,H0383,Eric R. Zehr,R,Budget and Appropriations,Derived from LIS bill description,71,16,54,70,22.857142857142858,77.14285714285715,NO
2025,H0181,C. Todd Gilbert,R,Budget and Appropriations,Derived from LIS bill description,71,16,55,71,22.535211267605636,77.46478873239437,NO
2025,H0342,Phillip A. Scott,R,Budget and Appropriations,Derived from LIS bill description,71,16,55,71,22.535211267605636,77.46478873239437,NO
2025,H0377,Delores Oates,R,Budget and Appropriations,Derived from LIS bill description,72,16,56,72,22.22222222222222,77.77777777777779,NO
2025,H0348,Wren M. Williams,R,Budget and Appropriations,Derived from LIS bill description,71,15,55,70,21.428571428571427,78.57142857142857,NO
2025,H0279,Nicholas J. Freitas,R,Budget and Appropriations,Derived from LIS bill description,72,14,55,69,20.28985507246377,79.71014492753623,NO
2025,H0207,Delores L. McQuinn,D,Budget and Appropriations,Derived from LIS bill description,72,68,1,69,98.55072463768117,1.4492753623188406,YES
2025,H0311,Alex Q. Askew,D,Budget and Appropriations,Derived from LIS bill description,73,71,2,73,97.26027397260275,2.73972602739726,YES
2025,H0354,Katrina Callsen,D,Budget and Appropriations,Derived from LIS bill description,73,71,2,73,97.26027397260275,2.73972602739726,YES
2025,H0361,Debra D. Gardner,D,Budget and Appropriations,Derived from LIS bill description,73,71,2,73,97.26027397260275,2.73972602739726,YES
2025,H0172,Mark D. Sickles,D,Budget and Appropriations,Derived from LIS bill description,72,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0177,David L. Bulova,D,Budget and Appropriations,Derived from LIS bill description,72,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0212,Betsy B. Carr,D,Budget and Appropriations,Derived from LIS bill description,72,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0227,Luke E. Torian,D,Budget and Appropriations,Derived from LIS bill description,72,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Budget and Appropriations,Derived from LIS bill description,72,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0281,Paul E. Krizek,D,Budget and Appropriations,Derived from LIS bill description,72,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0285,"C.E. Cliff Hayes, Jr.",D,Budget and Appropriations,Derived from LIS bill description,72,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0301,David A. Reid,D,Budget and Appropriations,Derived from LIS bill description,72,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0323,Shelly A. Simonds,D,Budget and Appropriations,Derived from LIS bill description,73,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0327,Rodney T. Willett,D,Budget and Appropriations,Derived from LIS bill description,72,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0334,Elizabeth B. Bennett-Parker,D,Budget and Appropriations,Derived from LIS bill description,72,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0343,Briana D. Sewell,D,Budget and Appropriations,Derived from LIS bill description,72,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0344,Irene Shin,D,Budget and Appropriations,Derived from LIS bill description,72,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0353,Bonita G. Anthony,D,Budget and Appropriations,Derived from LIS bill description,72,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0366,Phil M. Hernandez,D,Budget and Appropriations,Derived from LIS bill description,72,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0371,Amy J. Laufer,D,Budget and Appropriations,Derived from LIS bill description,72,70,2,72,97.22222222222221,2.7777777777777777,YES
2025,H0108,Vivian E. Watts,D,Budget and Appropriations,Derived from LIS bill description,72,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0173,Jeion A. Ward,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0208,Charniele L. Herring,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0219,Patrick A. Hope,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0239,Alfonso H. Lopez,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0264,Marcus B. Simon,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0266,Sam Rasoul,D,Budget and Appropriations,Derived from LIS bill description,72,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0294,Karrie K. Delaney,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0317,Dan I. Helmer,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0322,Don Scott,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0330,Candi Mundon King,D,Budget and Appropriations,Derived from LIS bill description,73,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0340,Michelle Lopes Maldonado,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0351,Holly M. Seibold,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0355,Laura Jane Cohen,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0356,Rae Cousins,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0370,Karen Keys-Gamarra,D,Budget and Appropriations,Derived from LIS bill description,72,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0374,Marty Martinez,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0375,Adele Y. McClure,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0380,Atoosa R. Reaser,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0385,JJ Singh,D,Budget and Appropriations,Derived from LIS bill description,71,69,2,71,97.1830985915493,2.8169014084507045,YES
2025,H0336,Nadarius E. Clark,D,Budget and Appropriations,Derived from LIS bill description,71,68,2,70,97.14285714285714,2.857142857142857,YES
2025,H0365,"Rozia A. Henson, Jr.",D,Budget and Appropriations,Derived from LIS bill description,71,68,2,70,97.14285714285714,2.857142857142857,YES
2025,H0295,Kelly K. Convirs-Fowler,D,Budget and Appropriations,Derived from LIS bill description,71,67,2,69,97.10144927536231,2.898550724637681,YES
2025,H0368,Michael J. Jones,D,Budget and Appropriations,Derived from LIS bill description,71,66,2,68,97.05882352941177,2.941176470588235,YES
2025,H0284,"Marcia S. ""Cia"" Price",D,Budget and Appropriations,Derived from LIS bill description,71,67,3,70,95.71428571428572,4.285714285714286,YES
2025,H0349,Jackie H. Glass,D,Budget and Appropriations,Derived from LIS bill description,71,67,3,70,95.71428571428572,4.285714285714286,YES
2025,H0360,Michael B. Feggans,D,Budget and Appropriations,Derived from LIS bill description,71,67,3,70,95.71428571428572,4.285714285714286,YES
2025,H0314,Joshua G. Cole,D,Budget and Appropriations,Derived from LIS bill description,71,66,3,69,95.65217391304348,4.3478260869565215,YES
2025,H0305,Kathy K.L. Tran,D,Budget and Appropriations,Derived from LIS bill description,72,68,4,72,94.44444444444444,5.555555555555555,YES
2025,H0382,Joshua E. Thomas,D,Budget and Appropriations,Derived from LIS bill description,71,63,5,68,92.64705882352942,7.352941176470589,YES
2025,H0150,"Daniel W. Marshall, III",R,Business and Commerce,Derived from LIS bill description,34,4,0,4,100.0,0.0,INSUFFICIENT DATA
2025,H0242,Israel D. O'Quinn,R,Business and Commerce,Derived from LIS bill description,32,20,11,31,64.51612903225806,35.483870967741936,MIXED
2025,H0367,Geary Higgins,R,Business and Commerce,Derived from LIS bill description,32,20,11,31,64.51612903225806,35.483870967741936,MIXED
2025,H0337,A.C. Cordoza,R,Business and Commerce,Derived from LIS bill description,36,23,13,36,63.888888888888886,36.11111111111111,MIXED
2025,H0056,Terry G. Kilgore,R,Business and Commerce,Derived from LIS bill description,35,22,13,35,62.857142857142854,37.142857142857146,MIXED
2025,H0333,Jason S. Ballard,R,Business and Commerce,Derived from LIS bill description,35,22,13,35,62.857142857142854,37.142857142857146,MIXED
2025,H0350,Ellen H. Campbell,R,Business and Commerce,Derived from LIS bill description,44,25,15,40,62.5,37.5,MIXED
2025,H0313,Amanda E. Batten,R,Business and Commerce,Derived from LIS bill description,34,21,13,34,61.76470588235294,38.23529411764706,MIXED
2025,H0348,Wren M. Williams,R,Business and Commerce,Derived from LIS bill description,36,22,14,36,61.111111111111114,38.88888888888889,MIXED
2025,H0181,C. Todd Gilbert,R,Business and Commerce,Derived from LIS bill description,34,20,14,34,58.82352941176471,41.17647058823529,MIXED
2025,H0383,Eric R. Zehr,R,Business and Commerce,Derived from LIS bill description,29,17,12,29,58.620689655172406,41.37931034482759,MIXED
2025,H0262,"James A. ""Jay"" Leftwich",R,Business and Commerce,Derived from LIS bill description,43,25,18,43,58.139534883720934,41.86046511627907,MIXED
2025,H0321,Chris S. Runion,R,Business and Commerce,Derived from LIS bill description,38,22,16,38,57.89473684210527,42.10526315789473,MIXED
2025,H0364,Timothy P. Griffin,R,Business and Commerce,Derived from LIS bill description,31,17,14,31,54.83870967741935,45.16129032258064,MIXED
2025,H0267,"Robert S. Bloxom, Jr.",R,Business and Commerce,Derived from LIS bill description,50,27,23,50,54.0,46.0,MIXED
2025,H0368,Michael J. Jones,D,Business and Commerce,Derived from LIS bill description,37,30,0,30,100.0,0.0,YES
2025,H0212,Betsy B. Carr,D,Business and Commerce,Derived from LIS bill description,51,49,1,50,98.0,2.0,YES
2025,H0294,Karrie K. Delaney,D,Business and Commerce,Derived from LIS bill description,53,50,2,52,96.15384615384616,3.8461538461538463,YES
2025,H0314,Joshua G. Cole,D,Business and Commerce,Derived from LIS bill description,48,46,2,48,95.83333333333334,4.166666666666666,YES
2025,H0375,Adele Y. McClure,D,Business and Commerce,Derived from LIS bill description,48,46,2,48,95.83333333333334,4.166666666666666,YES
2025,H0334,Elizabeth B. Bennett-Parker,D,Business and Commerce,Derived from LIS bill description,45,42,2,44,95.45454545454545,4.545454545454546,YES
2025,H0382,Joshua E. Thomas,D,Business and Commerce,Derived from LIS bill description,44,42,2,44,95.45454545454545,4.545454545454546,YES
2025,H0281,Paul E. Krizek,D,Business and Commerce,Derived from LIS bill description,43,41,2,43,95.34883720930233,4.651162790697675,YES
2025,H0177,David L. Bulova,D,Business and Commerce,Derived from LIS bill description,53,40,2,42,95.23809523809523,4.761904761904762,YES
2025,H0351,Holly M. Seibold,D,Business and Commerce,Derived from LIS bill description,45,40,2,42,95.23809523809523,4.761904761904762,YES
2025,H0354,Katrina Callsen,D,Business and Commerce,Derived from LIS bill description,41,39,2,41,95.1219512195122,4.878048780487805,YES
2025,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Business and Commerce,Derived from LIS bill description,40,37,2,39,94.87179487179486,5.128205128205128,YES
2025,H0366,Phil M. Hernandez,D,Business and Commerce,Derived from LIS bill description,39,37,2,39,94.87179487179486,5.128205128205128,YES
2025,H0370,Karen Keys-Gamarra,D,Business and Commerce,Derived from LIS bill description,39,37,2,39,94.87179487179486,5.128205128205128,YES
2025,H0108,Vivian E. Watts,D,Business and Commerce,Derived from LIS bill description,38,36,2,38,94.73684210526315,5.263157894736842,YES
2025,H0239,Alfonso H. Lopez,D,Business and Commerce,Derived from LIS bill description,39,35,2,37,94.5945945945946,5.405405405405405,YES
2025,H0208,Charniele L. Herring,D,Business and Commerce,Derived from LIS bill description,36,34,2,36,94.44444444444444,5.555555555555555,YES
2025,H0323,Shelly A. Simonds,D,Business and Commerce,Derived from LIS bill description,36,34,2,36,94.44444444444444,5.555555555555555,YES
2025,H0336,Nadarius E. Clark,D,Business and Commerce,Derived from LIS bill description,37,34,2,36,94.44444444444444,5.555555555555555,YES
2025,H0344,Irene Shin,D,Business and Commerce,Derived from LIS bill description,36,34,2,36,94.44444444444444,5.555555555555555,YES
2025,H0285,"C.E. Cliff Hayes, Jr.",D,Business and Commerce,Derived from LIS bill description,36,33,2,35,94.28571428571428,5.714285714285714,YES
2025,H0317,Dan I. Helmer,D,Business and Commerce,Derived from LIS bill description,35,33,2,35,94.28571428571428,5.714285714285714,YES
2025,H0340,Michelle Lopes Maldonado,D,Business and Commerce,Derived from LIS bill description,35,33,2,35,94.28571428571428,5.714285714285714,YES
2025,H0371,Amy J. Laufer,D,Business and Commerce,Derived from LIS bill description,35,33,2,35,94.28571428571428,5.714285714285714,YES
2025,H0374,Marty Martinez,D,Business and Commerce,Derived from LIS bill description,35,33,2,35,94.28571428571428,5.714285714285714,YES
2025,H0173,Jeion A. Ward,D,Business and Commerce,Derived from LIS bill description,37,32,2,34,94.11764705882352,5.88235294117647,YES
2025,H0356,Rae Cousins,D,Business and Commerce,Derived from LIS bill description,34,32,2,34,94.11764705882352,5.88235294117647,YES
